Godina,Mesec,Trošak,Amount (RSD)
2022,Februar,Maxi,773.62
2022,Maj,Maxi,784.33
2022,Mart,Dm,807.0
2022,Maj,Maxi,808.93
2022,Jun,Dm,985.0
2022,Mart,Wolt,879.0
2022,Jul,Maxi,895.94
2022,Maj,P&C,899.0
2022,Jul,Maxi,914.43
2022,April,Cargo,924.74
2022,Mart,Maxi,924.78
2022,Mart,McDonald's,940.0
2022,Mart,Apoteka,950.0
2022,Avgust,Wolt,1200.0
2022,Avgust,Wolt,1218.0
2022,Mart,Wolt,989.0
2022,Maj,Maxi,990.0
2022,Mart,LC Waikiki,1006.0
2022,Februar,Zdrava hrana,1019.15
2022,Februar,Maxi,1019.98
2022,Januar,Glovo,1034.9
2022,Mart,Glovo,1045.99
2022,Maj,Wolt,1048.0
2022,Jul,Maxi,1058.5
2022,Maj,Restoran,1070.0
2022,April,Cargo,1102.04
2022,Januar,Wolt,1121.0
2022,Avgust,Glovo,1275.99
2022,Avgust,Glovo,1275.99
2022,Mart,Wolt,1219.0
2022,Jul,Maxi,1223.02
2022,Jul,Wolt,1230.0
2022,Maj,Dm,1275.0
2022,Jun,Wolt,1354.0
2022,Avgust,Telekom,1498.99
2022,Maj,Maxi,1301.67
2022,Januar,Maxi,1326.28
2022,Februar,Maxi,1335.13
2022,Jun,Wolt,1564.0
2022,Mart,Dm,1357.0
2022,Februar,Maxi,1364.27
2022,Februar,Wolt,1369.0
2022,Februar,Maxi,1371.85
2022,Januar,Maxi,1399.98
2022,Jul,Lilly,1411.94
2022,Februar,Dm,1415.0
2022,Maj,Dm,1427.0
2022,Jul,Maxi,1428.15
2022,Jul,Wolt,1454.0
2022,April,Wolt,1489.0
2022,Februar,Telekom,1498.99
2022,April,Telekom,1498.99
2022,Jun,Wolt,1564.0
2022,Maj,Mega Maxi,1506.95
2022,April,Kuglanje,1530.0
2022,Januar,Wolt,1539.0
2022,April,Wolt,1539.0
2022,Mart,Maxi,1539.04
2022,Januar,Telekom,1548.49
2022,April,Wolt,1559.0
2022,Jun,Maxi,1673.15
2022,Jun,Delfi,2038.3
2022,Jul,Wolt,1564.0
2022,Januar,Maxi,1603.59
2022,Januar,Maxi,1654.86
2022,Jun,Telekom,2997.98
2022,April,Maxi,1681.9
2022,Mart,Telekom,1698.99
2022,Maj,Telekom,1698.99
2022,Februar,Maxi,1717.83
2022,Maj,Maxi,1776.84
2022,Maj,Dm,1856.0
2022,Maj,Wolt,1869.0
2022,Maj,Maxi,1954.74
2022,April,P&C,1990.0
2022,April,Reserved,1999.0
2022,Jun,ATM,3000.0
2022,Mart,Kafić,2075.0
2022,Mart,Maxi,2108.06
2022,Jul,Dm,2110.0
2022,Februar,Pepco,2140.0
2022,Februar,Lidl,2188.84
2022,April,Ikea,2196.0
2022,Jul,Lidl,2406.76
2022,Mart,Dm,2442.0
2022,Januar,Dm,2460.0
2022,Maj,Maxi,2465.94
2022,Februar,Apoteka,2502.57
2022,Mart,Lidl,2504.83
2022,April,Tom Tailor,2599.0
2022,Mart,Delfi,2640.0
2022,Mart,Restoran,2692.0
2022,April,Wolt,2709.0
2022,Mart,Maxi,2778.22
2022,Januar,Apoteka,2781.0
2022,Maj,Legend,2799.2
2022,Avgust,SBB internet,3099.0
2022,Avgust,Lidl,3163.69
2022,Maj,Stomatolog,3000.0
2022,Mart,KOTON,3052.0
2022,Jul,SBB internet,3099.0
2022,Jun,SBB internet,3199.0
2022,Februar,Maxi,3147.35
2022,Jun,Dm,3201.0
2022,Februar,SBB internet,3199.0
2022,Mart,SBB internet,3199.0
2022,April,SBB internet,3199.0
2022,Maj,SBB internet,3199.0
2022,Jun,Maxi,3327.46
2022,Jun,Maxi,4208.19
2022,Jul,Poklon,3300.0
2022,Avgust,Infostan,8520.21
2022,Mart,Maxi,3340.57
2022,Januar,Maxi,3434.11
2022,Mart,Lidl,3446.83
2022,Februar,Maxi,3462.3
2022,Jul,Lidl,3494.33
2022,Jul,Apoteka,3728.0
2022,April,Lidl,3913.64
2022,Maj,Reserved,4198.0
2022,Jun,Infostan,8571.92
2022,Maj,Lidl,4538.52
2022,Januar,Maxi,4740.82
2022,April,Đak,4809.0
2022,April,ATM,5000.0
2022,Jul,ATM,5000.0
2022,Mart,ATM,6000.0
2022,Maj,Avangardia,6005.0
2022,Maj,Infostan,7924.75
2022,Januar,Infostan,8040.25
2022,Februar,Infostan,8062.56
2022,Mart,Infostan,8076.88
2022,Avgust,Kontiki,44656.0
2022,Jul,Infostan,8552.03
2022,Jun,Kontiki,70000.0
2022,April,Infostan,8705.0
2022,Maj,bc group,38990.0
2022,Avgust,Idea,87.98
2022,Avgust,Decathlon,3739.0
2022,Avgust,Maxi,271.08
2022,Avgust,Kuhinjica,372.0
2022,Avgust,Maxi,47.99
2022,Avgust,Kuhinjica,519.3
2022,Avgust,Maxi,172.98
2022,Avgust,Lulu,482.5
2022,Avgust,Maxi,62.99
2022,Avgust,Kuhinjica,729.0
2022,Avgust,Lidl,2804.08
2022,Avgust,Dm,338.0
2022,Avgust,Frizer,2100.0
2022,Avgust,Terannova,2146.0
2022,Avgust,Lidl,734.93
2022,Avgust,Partizan,12000.0
2022,Avgust,ATM,6000.0
2022,Avgust,Naknada,20.0
2022,Avgust,Kuhinjica,368.9
2022,Avgust,Maxi,47.99
2022,Avgust,Kuhinjica,466.0
2022,Avgust,Maxi,115.98
2022,Avgust,Lilly,2025.95
2022,Avgust,Pepco,630.0
2022,Avgust,Lidl,788.92
2022,Avgust,Maxi,82.99
2022,Avgust,Tehnomania,549.0
2022,Avgust,Wolt,1754.0
2022,Avgust,Cargo,2145.32
2022,Septembar,Wolt,1104.0
2022,Septembar,Cargo,2122.02
2022,Avgust,Odrzavanje racuna,350.0
2022,Septembar,SBB internet,3099.0
2022,Septembar,Naknada,14.0
2022,Septembar,Telekom,1498.99
2022,Septembar,Infostan,8558.44
2022,Septembar,Naknada,14.0
2022,Avgust,Dm,398.0
2022,Avgust,Maxi,1686.17
2022,Avgust,Maxi,74.9
2022,Avgust,Apoteka,1614.52
2022,Avgust,Generali Osirguranje,6494.0
2022,Avgust,Richard giros,1240.0
2022,Avgust,Maxi,152.98
2022,Avgust,Maxi,313.22
2022,Avgust,Lilly,615.99
2022,Septembar,Lidl,2583.01
2022,Septembar,Maxi,649.87
2022,Septembar,Putarina,180.0
2022,Septembar,Putarina,180.0
2022,Septembar,Maxi,47.99
2022,Septembar,Kafić,310.0
2022,Septembar,Dm,499.0
2022,Septembar,Maxi,2967.94
2022,Septembar,Maxi,47.99
2022,Septembar,Aman,187.99
2022,Septembar,Lidl,2433.5
2022,Septembar,Maxi,178.58
2022,Septembar,Maxi,1572.37
2022,Septembar,Dm,449.0
2022,Septembar,Maxi,136.97
2022,Septembar,Apoteka,516.33
2022,Septembar,Maxi,3822.3
2022,Septembar,ATM,1000.0
2022,Septembar,Maxi,156.98
2022,Septembar,Kafić,490.0
2022,Septembar,Glovo,1589.99
2022,Septembar,Maxi,94.99
2022,Septembar,Odrzavanje racuna,300.0
2022,Septembar,Wolt,1124.0
2022,Septembar,Maxi,70.99
2022,Septembar,Cineplexx,2150.0
2022,Septembar,Maxi,119.98
2022,Septembar,Maxi,1491.35
2022,Septembar,Maxi,182.98
2022,Septembar,Maxi,567.0
2022,Septembar,Maxi,47.99
2022,Septembar,Maxi,713.6
2022,Septembar,Maxi,969.35
2022,Oktobar,Infostan,8535.57
2022,Oktobar,Naknada,14.0
2022,Oktobar,SBB internet,3099.0
2022,Oktobar,Telekom,1498.99
2022,Oktobar,Naknada,14.0
2022,Oktobar,ATM,2000.0
2022,Oktobar,Kuhinjica,382.5
2022,Oktobar,Kafić,310.0
2022,Oktobar,Dm,856.0
2022,Oktobar,Maxi,2404.49
2022,Oktobar,Lidl,1057.45
2022,Oktobar,Maxi,288.98
2022,Oktobar,McDonald's,1420.0
2022,Oktobar,Maxi,223.98
2022,Oktobar,Kuhinjica,436.05
2022,Oktobar,Wolt,1584.0
2022,Oktobar,Glovo,1419.0
2022,Oktobar,Mega Maxi,368.95
2022,Oktobar,Lidl,857.95
2022,Oktobar,Kuhinjica,462.4
2022,Oktobar,Maxi,52.99
2022,Oktobar,Lulu,170.0
2022,Oktobar,Kafić,520.0
2022,Oktobar,Maxi,944.41
2022,Oktobar,Kuhinjica,476.0
2022,Oktobar,Maxi,52.99
2022,Oktobar,Apoteka,516.33
2022,Oktobar,Naknada,14.0
2022,Oktobar,Tehnomania,4000.0
2022,Oktobar,Kuhinjica,357.85
2022,Oktobar,Lulu,140.0
2022,Oktobar,ATM,1000.0
2022,Oktobar,Maxi,126.98
2022,Oktobar,Dm,1613.0
2022,Oktobar,Kuhinjica,343.4
2022,Oktobar,Kafić,360.0
2022,Oktobar,Maxi,52.99
2022,Oktobar,Lulu,140.0
2022,Oktobar,Maxi,1403.75
2022,Oktobar,Maxi,146.98
2022,Oktobar,Maxi,131.98
2022,Oktobar,Glovo,1589.99
2022,Oktobar,Richard giros,450.0
2022,Oktobar,ATM,3000.0
2022,Oktobar,Maxi,49.99
2022,Oktobar,Poklon,2436.0
2022,Oktobar,Poklon,775.95
2022,Oktobar,Poklon,660.8
2022,Oktobar,Glovo,1219.99
2022,Oktobar,Frizer,2100.0
2022,Oktobar,Maxi,1239.49
2022,Oktobar,Lidl,1399.91
2022,Oktobar,Wolt,1124.0
2022,Oktobar,Kuhinjica,490.45
2022,Oktobar,Maxi,47.0
2022,Oktobar,Maxi,258.98
2022,Oktobar,Maxi,224.98
2022,Oktobar,Odrzavanje racuna,300.0
2022,Novembar,ATM,3000.0
2022,Oktobar,Kuhinjica,411.4
2022,Oktobar,McDonald's,1070.0
2022,Oktobar,Maxi,141.98
2022,Oktobar,Maxi,47.0
2022,Oktobar,Kuhinjica,339.75
2022,Novembar,Maxi,2594.69
2022,Novembar,Dm,1397.0
2022,Novembar,Telekom,1498.99
2022,Novembar,Naknada,14.0
2022,Novembar,Infostan,8437.17
2022,Novembar,SBB internet,3099.0
2022,Novembar,Naknada,14.0
2022,Novembar,Wolt,644.0
2022,Novembar,Maxi,110.98
2022,Novembar,Maxi,212.98
2022,Novembar,Koncert,3224.0
2022,Novembar,Kuhinjica,407.15
2022,Novembar,Maxi,52.99
2022,Novembar,Wolt,1594.0
2022,Novembar,Maxi,1899.84
2022,Novembar,ATM,3000.0
2022,Novembar,Maxi,193.97
2022,Novembar,McDonald's,410.0
2022,Novembar,Cargo,533.92
2022,Novembar,Naknada,14.0
2022,Novembar,Maxi,52.99
2022,Novembar,Maxi,62.99
2022,Novembar,Lulu,180.0
2022,Novembar,Lulu,140.0
2022,Novembar,Apoteka,516.33
2022,Novembar,Maxi,348.97
2022,Novembar,Maxi,115.98
2022,Novembar,Maxi,68.99
2022,Novembar,Wolt,1514.0
2022,Novembar,Maxi,1597.82
2022,Novembar,Kuhinjica,571.2
2022,Novembar,Maxi,52.99
2022,Novembar,P&C,7453.0
2022,Novembar,Lulu,220.0
2022,Novembar,Maxi,74.99
2022,Novembar,Lulu,200.0
2022,Novembar,Kafić,160.0
2022,Novembar,Maxi,52.99
2022,Novembar,Cargo,651.12
2022,Novembar,ATM,5000.0
2022,Novembar,Maxi,2639.72
2022,Novembar,Lidl,1164.94
2022,Novembar,Zara,4480.0
2022,Novembar,Maxi,322.95
2022,Novembar,Lidl,1101.32
2022,Novembar,Wolt,1054.0
2022,Decembar,Cargo,1189.22
2022,Novembar,Tom Tailor,8098.5
2022,Novembar,Maxi,117.83
2022,Novembar,Kafić,330.0
2022,Novembar,Lulu,80.0
2022,Novembar,Kuhinjica,379.95
2022,Novembar,Odrzavanje racuna,300.0
2022,Novembar,Lidl,590.96
2022,Novembar,ATM,2000.0
2022,Novembar,ATM,3000.0
2022,Novembar,Lulu,340.0
2022,Novembar,Kuhinjica,999.6
2022,Novembar,Wolt,1054.0
2022,Novembar,Maxi,121.98
2022,Novembar,Dm,1396.0
2022,Novembar,Glovo,1619.98
2022,Novembar,Lulu,200.0
2022,Decembar,Telekom,1498.99
2022,Decembar,SBB internet,3099.0
2022,Decembar,Infostan,8483.03
2022,Decembar,Naknada,14.0
2022,Decembar,Naknada,14.0
2022,Decembar,Naknada,14.0
2022,Decembar,Lidl,4096.63
2022,Decembar,Ikea,2246.0
2022,Decembar,Maxi,142.98
2022,Decembar,Lilly,705.98
2022,Decembar,Apoteka,3289.0
2022,Decembar,Glovo,1214.99
2022,Decembar,Glovo,1014.99
2022,Decembar,Maxi,52.99
2022,Decembar,Glovo,1348.98
2022,Decembar,Frizer,5200.0
2022,Decembar,Glovo,1381.0
2022,Decembar,Lulu,310.0
2022,Decembar,Maxi,51.49
2022,Decembar,Apoteka,516.33
2022,Decembar,Kafić,160.0
2022,Decembar,Kuhinjica,421.18
2022,Decembar,Cargo,533.92
2022,Decembar,Wolt,644.0
2022,Decembar,Kuhinjica,365.5
2022,Decembar,Maxi,124.98
2022,Decembar,OPI,2882.31
2022,Decembar,Maxi,144.98
2022,Decembar,Lulu,259.0
2022,Decembar,Maxi,96.99
2022,Decembar,Lidl,4382.24
2022,Decembar,Maxi,139.98
2022,Decembar,S Oliver,6360.0
2022,Decembar,Maxi,64.99
2022,Decembar,Naknada,14.0
2022,Decembar,Lulu,220.0
2022,Decembar,Maxi,196.97
2022,Decembar,ATM,3000.0
2022,Decembar,Maxi,1292.92
2022,Decembar,Lulu,360.0
2022,Decembar,Kuhinjica,534.65
2022,Decembar,Maxi,214.98
2022,Decembar,Wolt,644.0
2022,Decembar,Poklon,7999.0
2022,Decembar,Maxi,1583.15
2022,Decembar,Dm,876.0
2022,Decembar,Odrzavanje racuna,300.0
